frame,distance,p3_action_frame,p3_controller_c_stick_x,p3_controller_c_stick_y,p3_controller_l_shoulder,p3_controller_r_shoulder,p3_controller_main_stick_x,p3_controller_main_stick_y,p3_button_button_a,p3_button_button_b,p3_button_button_x,p3_button_button_y,p3_button_button_z,p3_button_button_l,p3_button_button_r,p3_button_button_start,p3_button_button_d_up,p3_button_button_d_down,p3_button_button_d_left,p3_button_button_d_right,p3_ecb_bottom_x,p3_ecb_bottom_y,p3_ecb_left_x,p3_ecb_left_y,p3_ecb_right_x,p3_ecb_right_y,p3_ecb_top_x,p3_ecb_top_y,p3_facing,p3_hitlag_left,p3_hitstun_frames_left,p3_iasa,p3_invulnerability_left,p3_invulnerable,p3_jumps_left,p3_moonwalkwarning,p3_nana,p3_off_stage,p3_on_ground,p3_percent,p3_position_x,p3_position_y,p3_shield_strength,p3_speed_air_x_self,p3_speed_ground_x_self,p3_speed_x_attack,p3_speed_y_self,p3_stock,p4_action_frame,p4_controller_c_stick_x,p4_controller_c_stick_y,p4_controller_l_shoulder,p4_controller_r_shoulder,p4_controller_main_stick_x,p4_controller_main_stick_y,p4_button_button_a,p4_button_button_b,p4_button_button_x,p4_button_button_y,p4_button_button_z,p4_button_button_l,p4_button_button_r,p4_button_button_start,p4_button_button_d_up,p4_button_button_d_down,p4_button_button_d_left,p4_button_button_d_right,p4_ecb_bottom_x,p4_ecb_bottom_y,p4_ecb_left_x,p4_ecb_left_y,p4_ecb_right_x,p4_ecb_right_y,p4_ecb_top_x,p4_ecb_top_y,p4_facing,p4_hitlag_left,p4_hitstun_frames_left,p4_iasa,p4_invulnerability_left,p4_invulnerable,p4_jumps_left,p4_moonwalkwarning,p4_nana,p4_off_stage,p4_on_ground,p4_percent,p4_position_x,p4_position_y,p4_shield_strength,p4_speed_air_x_self,p4_speed_ground_x_self,p4_speed_x_attack,p4_speed_y_self,p4_stock,proj0_frame,proj0_owner,proj0_position_x,proj0_position_y,proj0_speed_x,proj0_speed_y,proj1_frame,proj1_owner,proj1_position_x,proj1_position_y,proj1_speed_x,proj1_speed_y,stage,p3_action,p3_character,p4_action,p4_character
5592,54.32356583185147,24,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,55.743770599365234,30.242599487304688,60.0,0.0,0.0,0.0,0.0,1,3,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,3,False,False,True,False,97,104.83921813964844,6.989924430847168,60.0,-1.3331249952316284,0.0,0.0,-1.2999999523162842,3,,,,,,,,,,,,,DREAMLAND,STANDING,SHEIK,FALLING,JIGGLYPUFF
5607,53.014386221896174,39,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,55.743770599365234,30.242599487304688,60.0,0.0,0.0,0.0,0.0,1,9,0.5,0.5,0.48571428656578064,0.48571428656578064,0.0062499940395355225,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,3,False,False,True,False,97,87.09235382080078,-12.510076522827148,60.0,-0.8831252455711365,0.0,0.0,-1.2999999523162842,3,,,,,,,,,,,,,DREAMLAND,STANDING,SHEIK,SHINE_TURN,JIGGLYPUFF
5622,51.83147176034798,54,0.5,0.5,0.0,0.0,0.5,0.33125001192092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,55.743770599365234,30.242599487304688,60.0,0.0,0.0,0.0,0.0,1,24,0.5,0.5,0.0,0.0,0.3375000059604645,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,3,False,False,True,False,97,80.8363265991211,-15.110076904296875,60.0,-0.7441569566726685,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,STANDING,SHEIK,SHINE_TURN,JIGGLYPUFF
5637,38.83727256430831,4,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,31,55.743770599365234,14.882598876953125,60.0,0.0,0.0,0.0,-1.940000057220459,1,39,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,3,False,False,True,False,97,80.41709899902344,-15.110076904296875,60.0,-0.21305027604103088,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_FULL_CHARGE_AIR,SHEIK,SHINE_TURN,JIGGLYPUFF
5652,28.017810061888536,7,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,55.743770599365234,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,5,0.5,0.5,1.0,1.0,0.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,12,False,0,False,2,False,False,True,False,100,82.15615844726562,-9.339012145996094,60.0,0.0,0.0,0.32432571053504944,-0.25600001215934753,3,,,,,,,,,,,,,DREAMLAND,LANDING,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
5667,29.490178946504802,1,0.5,0.5,0.0,0.0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,55.743770599365234,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,4,0.5,0.5,0.0,0.0,0.5,0.981249988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,True,False,100,85.14057922363281,-2.335944652557373,60.0,0.0,0.0,0.08926902711391449,1.1039999723434448,3,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,NEUTRAL_B_FULL_CHARGE,JIGGLYPUFF
5682,29.919163960082717,13,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,31,56.815269470214844,18.468902587890625,60.0,0.3264999985694885,0.0,0.0,0.7000001668930054,1,19,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,True,False,100,84.53047943115234,7.198433876037598,60.0,0.0,0.0,0.0,0.14399981498718262,3,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,NEUTRAL_B_FULL_CHARGE,JIGGLYPUFF
5697,20.28056835092939,2,0.5,0.5,0.5785714387893677,0.5785714387893677,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,64.00077819824219,0.008899999782443047,60.0,0.2500000298023224,0.25,0.0,0.0,1,5,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,5,False,False,True,False,100,81.97129821777344,-9.391200065612793,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,LANDING,SHEIK,EDGE_CATCHING,JIGGLYPUFF
5712,27.12154693422683,13,0.5,0.5,1.0,1.0,0.3187499940395355,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,56.53084945678711,0.008899999782443047,60.0,-1.4355392456054688,-1.4355390071868896,0.0,0.0,1,13,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,5,False,False,True,False,100,81.97129821777344,-9.391200065612793,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,LANDING_SPECIAL,SHEIK,EDGE_HANGING,JIGGLYPUFF
5727,36.292041891956146,1,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,46.917762756347656,0.008899999782443047,60.0,-0.07553919404745102,-0.07553918659687042,0.0,0.0,1,28,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,5,False,False,True,False,100,81.97129821777344,-9.391200065612793,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,CROUCHING,SHEIK,EDGE_HANGING,JIGGLYPUFF
5742,43.38795229435096,2,0.5,0.5,0.0,0.0,0.9750000238418579,0.35624998807907104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,48.62776184082031,0.008899999782443047,60.0,1.7100001573562622,1.709999918937683,0.0,0.0,1,6,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,True,False,100,79.71792602539062,-30.255205154418945,60.0,-0.1407499760389328,0.0,0.0,-1.600000023841858,3,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,FALLING,JIGGLYPUFF
5757,16.445730027360064,1,0.5,0.5,0.0,0.0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,70.36276245117188,0.008899999782443047,60.0,0.8175000548362732,0.8175000548362732,0.0,0.0,1,12,0.5,0.5,1.0,1.0,0.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,4,False,False,True,False,100,80.17996978759766,-13.18520736694336,60.0,0.0,0.0,0.0,0.6899998188018799,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_ATTACK_1,SHEIK,DOWN_B_AIR,JIGGLYPUFF
5772,12.23625813652171,16,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,74.13777160644531,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,5,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,5,False,False,True,False,100,81.97129821777344,-9.391200065612793,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_ATTACK_1,SHEIK,EDGE_CATCHING,JIGGLYPUFF
5787,28.063809302696686,22,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,31,53.842124938964844,0.008899999782443047,60.0,-1.201420545578003,-1.2014204263687134,0.0,0.0,1,8,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,4,False,False,True,False,100,81.85018157958984,-1.7592004537582397,60.0,-0.7724001407623291,0.0,0.0,1.1379998922348022,3,,,,,,,,,,,,,DREAMLAND,LANDING_SPECIAL,SHEIK,LASER_GUN_PULL,JIGGLYPUFF
5802,26.10342611575095,8,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,False,False,31,39.4390869140625,13.768900871276855,60.0,-0.9591366052627563,0.0,0.0,1.3000001907348633,1,5,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,True,4,False,False,False,False,100,64.81057739257812,7.630796432495117,60.0,-1.350000023841858,0.0,0.0,0.17799973487854004,3,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,FAIR,JIGGLYPUFF
5817,24.239634392628144,23,0.5,0.5,0.0,0.0,0.831250011920929,0.13124999403953552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,False,False,31,30.2275390625,13.748903274536133,60.0,-0.26763641834259033,0.0,0.0,-3.0,1,21,0.5,0.5,0.3499999940395355,0.3499999940395355,0.15625,0.14375001192092896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,6,False,False,False,True,100,50.19681930541992,0.008899999782443047,60.0,-0.29312512278556824,-0.29312506318092346,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,FAIR_LANDING,JIGGLYPUFF
5832,3.7226867354306576,25,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,31,46.73475646972656,0.008899999782443047,60.0,1.3294486999511719,1.3294485807418823,0.0,0.0,1,-1,0.5,0.5,1.0,1.0,0.11875000596046448,0.18125000596046448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,12,False,0,False,6,False,False,False,True,100,50.45744323730469,0.008899999782443047,56.88701248168945,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,LANDING_SPECIAL,SHEIK,SHIELD,JIGGLYPUFF
5847,6.105663372117975,6,0.5,0.5,0.0,0.0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,31,58.06310272216797,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,9,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,19,False,0,True,6,False,False,False,True,100,51.95743942260742,0.008899999782443047,55.5570182800293,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,GRAB,SHEIK,SPOTDODGE,JIGGLYPUFF
5862,7.005660901583001,21,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,31,58.96310043334961,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,24,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,19,False,0,False,6,False,False,False,True,100,51.95743942260742,0.008899999782443047,56.60701370239258,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,GRAB,SHEIK,SPOTDODGE,JIGGLYPUFF
5877,7.80608379104606,3,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,2,False,False,False,True,31,58.96310043334961,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,104,51.15701675415039,0.008900046348571777,57.65700912475586,0.0,0.0,-0.8004218339920044,-0.06400000303983688,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_ATTACK_1,SHEIK,LANDING,JIGGLYPUFF
5892,8.049457735551245,2,0.5,0.5,0.0,0.0,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,31,56.04309844970703,0.008899999782443047,60.0,-1.380000352859497,-1.380000114440918,0.0,0.0,1,2,0.5,0.5,0.0,0.0,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,True,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,58.70700454711914,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
5907,21.116075425074182,13,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,1,False,False,False,False,31,38.86309051513672,19.04890251159668,60.0,-0.8800002932548523,0.0,0.0,0.5800001621246338,1,17,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,True,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,59.75699996948242,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,FAIR,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
5922,17.650413858462358,28,0.5,0.5,0.0,0.0,0.3062500059604645,0.19999998807907104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,1,False,False,False,False,31,30.41958236694336,-1.6310958862304688,60.0,-0.3100000023841858,0.0,0.0,-3.0,1,32,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,FAIR,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
5937,18.2940593478286,9,0.5,0.5,0.0,0.0,0.987500011920929,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,29.699581146240234,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,47,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,TURNING,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
5952,10.486770651807603,2,0.5,0.5,0.0,0.0,0.5,0.987500011920929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,37.50687026977539,0.008899999782443047,60.0,0.43601521849632263,0.43601518869400024,0.0,0.0,1,62,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,UPSMASH,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
5967,9.506694643354871,10,0.5,0.5,0.0,0.0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,77,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,UPSMASH,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
5982,9.506694643354871,10,0.5,0.5,0.0,0.0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,92,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,UPSMASH,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
5997,9.506694643354871,10,0.5,0.5,0.0,0.0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,107,0.5,0.5,0.0,0.0,0.9375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,UPSMASH,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
6012,9.506694643354871,10,0.5,0.5,0.0,0.0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,122,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,104,47.9936408996582,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,3,,,,,,,,,,,,,DREAMLAND,UPSMASH,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
6027,9.506694643354871,14,0.5,0.5,0.0,0.0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,5,0,0,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,103,False,0,False,5,False,False,False,False,122,47.9936408996582,0.008899999782443047,60.0,0.0,0.0,1.6120209693908691,0.0,3,,,,,,,,,,,,,DREAMLAND,UPSMASH,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
6042,85.2171055488568,25,0.5,0.5,0.0,0.0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,12,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,92,False,0,False,5,False,False,True,False,122,90.41459655761719,67.57719421386719,60.0,0.0,0.0,3.464308500289917,-0.7040000557899475,3,,,,,,,,,,,,,DREAMLAND,UPSMASH,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
6057,172.38273867690467,40,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,27,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,77,False,0,False,5,False,False,True,False,122,139.4314727783203,139.74440002441406,60.0,0.0,0.0,3.095837354660034,-1.2999999523162842,3,,,,,,,,,,,,,DREAMLAND,UPSMASH,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
6072,246.1842551829828,1,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,42,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,62,False,0,False,5,False,False,True,False,122,182.9212646484375,199.3714141845703,60.0,0.0,0.0,2.7273662090301514,-1.2999999523162842,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
6087,308.6041279900514,16,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,57,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,47,False,0,False,5,False,False,True,False,122,220.8839874267578,248.94227600097656,60.0,0.0,0.0,2.3588950634002686,-1.2999999523162842,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DAMAGE_FLY_TOP,JIGGLYPUFF
6102,300.515169646226,13,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,38.48694610595703,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,15,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,True,False,122,223.21832275390625,237.0398712158203,60.0,0.0,0.0,0.0,-1.0606880187988281,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DEAD_FLY_STAR,JIGGLYPUFF
6117,287.61974408496366,10,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,39.286949157714844,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,30,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,True,False,122,223.21832275390625,221.12960815429688,60.0,0.0,0.0,0.0,-1.0606880187988281,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DEAD_FLY_STAR,JIGGLYPUFF
6132,273.5826828858142,7,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,31,42.28696060180664,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,1,15,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,5,False,False,True,False,122,223.21832275390625,205.21934509277344,60.0,0.0,0.0,0.0,-1.0606880187988281,3,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,DEAD_FLY_STAR,JIGGLYPUFF
